,Guwahati Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guwahati Auctions During 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Sep-18,25-Sep-18,39,5509154.30,2314653.40,47407.20,1266.60,0.00,0.00,0.00,0.00,2903.00,0.00,7875384.50,3855715.90,140.49,2016246.90,160.03,29635.80,158.20,1266.60,90.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2318.70,174.30,0.00,0.00,5905183.90,147.25,,30-Sep-17,,39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6-Oct-18,3-Oct-18,40,5401098.80,2213976.35,52559.70,387.60,0.00,0.00,0.00,0.00,2310.60,0.00,7670333.05,4201142.80,142.53,1877491.45,160.87,39855.10,163.36,387.60,114.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1907.20,159.06,0.00,0.00,6120784.15,148.30,,7-Oct-17,3-Oct-17,40,4495085.00,1777268.90,49912.80,6589.20,0.00,0.00,0.00,0.00,992.30,0.00,6329848.20,3366496.20,144.87,1570961.40,165.12,44538.30,177.61,6589.20,93.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,992.30,252.98,0.00,0.00,4989577.40,151.49
13-Oct-18,10-Oct-18,41,5024678.25,1898178.30,40381.40,1395.30,0.00,0.00,0.00,0.00,3067.50,0.00,6967700.75,3979138.20,143.02,1654203.40,162.17,23439.70,163.97,1395.30,91.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1901.70,265.01,0.00,0.00,5660078.30,148.73,,14-Oct-17,10-Oct-17,41,4589887.50,1651669.50,64001.20,4572.20,0.00,0.00,0.00,0.00,1953.00,0.00,6312083.40,3548005.30,146.19,1502274.10,171.50,55074.80,176.02,4217.00,83.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,769.70,315.65,0.00,0.00,5110340.90,153.93
20-Oct-18,,42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,21-Oct-17,16-Oct-17,42,2702160.90,783365.00,26861.90,0.00,0.00,0.00,0.00,0.00,329.50,0.00,3512717.30,2125126.30,143.34,723159.50,165.10,20905.50,183.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,329.50,353.59,0.00,0.00,2869520.80,149.14
27-Oct-18,23-Oct-18,43,5894882.00,2164564.30,40693.50,1438.80,0.00,0.00,0.00,0.00,1915.30,0.00,8103493.90,3992845.90,145.26,1754260.40,160.68,37709.50,154.99,1438.80,80.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1176.30,208.32,0.00,0.00,5787430.90,149.99,,28-Oct-17,24-Oct-17,43,4875936.80,1846768.10,55997.35,3320.40,0.00,0.00,0.00,0.00,1099.90,0.00,6783122.55,3569148.40,145.32,1518017.40,167.90,50545.45,180.50,2443.20,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,821.00,194.25,0.00,0.00,5140975.45,152.32
3-Nov-18,30-Oct-18,44,5235467.98,2097417.40,29159.10,1569.30,0.00,0.00,0.00,0.00,2141.60,0.00,7365755.38,3715334.20,143.90,1669589.00,157.08,25991.40,170.06,1115.70,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,977.70,277.82,0.00,0.00,5413008.00,148.10,,4-Nov-17,31-Oct-17,44,4311637.30,1602525.10,39201.75,2029.60,0.00,0.00,0.00,0.00,2938.80,0.00,5958332.55,3128750.90,143.54,1161405.90,159.54,33094.75,186.10,1528.80,94.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2306.20,206.37,0.00,0.00,4327086.55,148.17
10-Nov-18,9-Nov-18,45,2075792.10,1144711.30,10396.70,0.00,0.00,0.00,0.00,0.00,1647.00,0.00,3232547.10,1637031.60,148.79,945265.30,157.24,10233.70,200.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1149.30,247.43,0.00,0.00,2593679.90,152.11,,11-Nov-17,7-Nov-17,45,4647345.70,1459761.50,55551.30,4186.00,0.00,0.00,0.00,0.00,2670.00,0.00,6169514.50,3061899.60,140.23,1111362.40,155.18,41787.80,186.55,2181.30,95.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2467.20,265.77,0.00,0.00,4219698.30,144.68
17-Nov-18,14-Nov-18,46,5819847.25,2196152.60,57490.30,1500.40,0.00,0.00,0.00,0.00,2796.00,0.00,8077786.55,4548291.05,144.52,1845140.20,154.64,52733.70,173.77,1500.40,90.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2626.80,189.07,0.00,0.00,6450292.15,147.66,,18-Nov-17,14-Nov-17,46,4910635.00,1449912.40,34737.00,3488.40,0.00,0.00,0.00,0.00,2395.10,0.00,6401167.90,3527691.60,136.32,1243475.80,158.34,28138.90,194.02,2361.50,100.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1999.30,301.48,0.00,0.00,4803667.10,142.41
24-Nov-18,20-Nov-18,47,5455769.20,1823115.60,22709.80,976.20,0.00,0.00,0.00,0.00,1574.10,0.00,7304144.90,4245147.20,143.76,1509957.40,157.18,22309.10,180.31,738.60,116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1518.20,196.72,0.00,0.00,5779670.50,147.42,,25-Nov-17,21-Nov-17,47,4820714.40,1453379.90,29028.30,2005.00,0.00,0.00,0.00,0.00,3113.80,0.00,6308241.40,3361835.10,137.64,1229904.60,160.02,23339.20,196.23,2005.00,93.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2136.40,283.65,0.00,0.00,4619220.30,143.94
1-Dec-18,27-Nov-18,48,5811763.60,2353909.20,32377.80,1764.50,0.00,0.00,0.00,0.00,2841.50,0.00,8202656.60,4451606.50,144.42,1769653.30,155.46,29079.20,186.19,1486.90,109.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2195.60,212.61,0.00,0.00,6254021.50,147.75,,2-Dec-17,28-Nov-17,48,5333156.50,1625939.60,35869.10,4795.40,0.00,0.00,0.00,0.00,1160.70,0.00,7000921.30,4006633.10,137.45,1407207.90,156.91,21153.10,206.09,4497.00,89.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,828.60,273.59,0.00,0.00,5440319.70,142.73
8-Dec-18,4-Dec-18,49,4941961.10,1760778.30,24369.10,437.60,0.00,0.00,0.00,0.00,2071.10,0.00,6729617.20,3461673.00,142.12,1318986.90,147.29,19694.50,193.56,437.60,123.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1635.60,232.56,0.00,0.00,4802427.60,143.78,,9-Dec-17,5-Dec-17,49,5043318.30,1412607.60,31320.30,4047.60,0.00,0.00,0.00,0.00,1094.00,0.00,6492387.80,3753515.80,135.40,1201269.20,154.54,24383.50,179.38,3350.00,95.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,735.60,168.59,0.00,0.00,4983254.10,140.21
15-Dec-18,11-Dec-18,50,5456144.70,2422212.60,33223.79,1508.00,0.00,0.00,0.00,0.00,2514.70,0.00,7915603.79,3886517.10,139.30,1639596.00,143.97,26327.00,189.58,1508.00,82.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2383.60,234.48,0.00,0.00,5556331.70,140.94,,16-Dec-17,12-Dec-17,50,5174514.80,1621475.80,28335.00,1192.90,0.00,0.00,0.00,0.00,2212.60,0.00,6827731.10,3642051.40,136.17,1393851.40,152.13,21221.90,179.62,1192.90,98.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1796.40,328.23,0.00,0.00,5060114.00,140.81
22-Dec-18,18-Dec-18,51,5559747.80,2255776.00,13691.80,792.80,0.00,0.00,0.00,0.00,2062.00,0.00,7832070.40,3770106.00,135.93,1344201.30,140.11,11156.10,167.48,517.60,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1252.60,247.45,0.00,0.00,5127233.60,137.12,,23-Dec-17,19-Dec-17,51,4740261.30,1501475.00,42122.50,2098.10,0.00,0.00,0.00,0.00,669.10,0.00,6286626.00,3442956.00,135.90,1210225.70,150.93,30546.30,179.34,1476.80,88.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.60,332.20,0.00,0.00,4685710.40,140.07
29-Dec-18,26-Dec-18,52,5031376.30,2388504.40,23840.90,1094.40,0.00,0.00,0.00,0.00,1529.40,0.00,7446345.40,3523151.40,132.34,1473420.70,136.32,22691.10,197.30,1094.40,105.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1193.90,185.13,0.00,0.00,5021551.50,133.81,,30-Dec-17,26-Dec-17,52,4711790.50,1663462.30,41080.40,4480.70,0.00,0.00,0.00,0.00,2172.30,0.00,6422986.20,3152616.10,132.75,1325690.20,146.60,30088.00,177.24,4480.70,93.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1978.90,221.69,0.00,0.00,4514853.90,137.11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
