,Siliguri Auctions During 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siliguri Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Oct-19,,40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,6-Oct-18,3-Oct-18,40,3806644.40,475553.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4282198.00,3148180.80,134.79,424714.70,136.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3572895.50,135.01
12-Oct-19,17-Oct-19,41,4489888.20,676331.00,1881.60,0.00,0.00,0.00,0.00,0.00,1060.00,0.00,5169160.80,3621773.00,136.48,493523.10,131.63,1881.60,165.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4117177.70,135.91,,13-Oct-18,10-Oct-18,41,3758406.70,517456.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4275863.60,3120080.70,136.63,426104.70,133.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3546185.40,136.28
19-Oct-19,16-Oct-19,42,4552765.60,652193.50,1804.30,0.00,0.00,0.00,0.00,0.00,494.00,0.00,5207257.40,3509887.20,133.38,474739.60,127.69,1631.60,160.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3986258.40,132.71,,20-Oct-18,,42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26-Oct-19,23-Oct-19,43,4321367.60,551683.80,0.00,0.00,0.00,0.00,0.00,0.00,985.00,0.00,4874036.40,3291523.00,136.86,398637.00,134.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3690160.00,136.59,,27-Oct-18,25-Oct-18,43,4014313.80,549373.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4563687.60,3327047.60,142.00,480785.50,138.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3807833.10,141.61
2-Nov-19,31-Oct-19,44,2891301.20,392691.50,643.10,0.00,0.00,0.00,0.00,0.00,494.00,0.00,3285129.80,2292893.40,134.91,325608.30,128.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,494.00,66.00,0.00,0.00,2618995.70,134.11,,3-Nov-18,31-Oct-18,44,3688905.20,437790.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4126695.90,3152925.40,139.90,389287.20,137.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3542212.60,139.63
9-Nov-19,6-Nov-19,45,4251630.00,575765.10,1735.40,0.00,0.00,0.00,0.00,0.00,491.00,0.00,4829621.50,3287442.00,132.45,433225.50,131.13,172.70,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3720840.20,132.30,,10-Nov-18,9-Nov-18,45,1889594.20,250255.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2139850.10,1652007.20,138.13,227097.50,137.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1879104.70,138.11
16-Nov-19,13-Nov-19,46,4371405.40,569259.60,915.80,0.00,0.00,0.00,0.00,0.00,488.00,0.00,4942068.80,3426111.20,136.63,440883.40,130.23,645.40,158.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,488.00,66.00,0.00,0.00,3868128.00,135.89,,17-Nov-18,14-Nov-18,46,3970562.00,407128.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4377690.70,3450050.00,146.90,357786.90,143.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3807836.90,146.60
23-Nov-19,20-Nov-19,47,4081246.00,555491.90,1906.60,0.00,0.00,0.00,0.00,0.00,497.00,0.00,4639141.50,3311754.80,137.91,447273.10,135.42,1636.20,144.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.00,75.00,0.00,0.00,3761161.10,137.61,,24-Nov-18,21-Nov-18,47,3800762.80,399477.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4200240.00,3410367.80,146.95,363612.50,144.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3773980.30,146.67
30-Nov-19,27-Nov-19,48,4271347.80,517477.60,0.00,0.00,0.00,0.00,0.00,0.00,988.00,0.00,4789813.40,3485547.00,137.24,421848.90,133.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,988.00,66.00,0.00,0.00,3908383.90,136.81,,1-Dec-18,28-Nov-18,48,3474198.00,382307.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3856505.00,3144942.80,151.07,338915.20,147.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3483858.00,150.72
7-Dec-19,4-Dec-19,49,4244319.80,490225.10,0.00,0.00,0.00,0.00,0.00,0.00,488.00,0.00,4735032.90,3292785.00,140.31,403874.00,133.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3696659.00,139.57,,8-Dec-18,5-Dec-18,49,3702565.80,412386.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4114952.40,3240541.20,147.42,361909.80,145.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3602451.00,147.25
14-Dec-19,11-Dec-19,50,4322367.40,492571.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4814938.80,3384859.40,136.72,423533.80,133.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3808393.20,136.34,,15-Dec-18,12-Dec-18,50,3710777.80,405268.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4116046.40,3066475.40,147.76,330081.10,144.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3396556.50,147.45
21-Dec-19,18-Dec-19,51,4413445.40,525080.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4938526.30,3435093.40,135.83,409041.30,133.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3844134.70,135.58,,22-Dec-18,19-Dec-18,51,3698247.00,367025.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4065272.60,2978341.40,143.28,311004.60,142.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3289346.00,143.20
28-Dec-19,26-Dec-19,52,4651853.40,580121.10,0.00,0.00,0.00,0.00,0.00,0.00,485.00,0.00,5232459.50,3859581.20,136.28,468653.70,130.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,485.00,69.00,0.00,0.00,4328719.90,135.64,,29-Dec-18,26-Dec-18,52,3846119.40,360213.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4206333.10,3075433.00,140.56,266735.60,139.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3342168.60,140.49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
