,Siliguri Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siliguri Auctions During 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Oct-18,10-Oct-18,41,3758406.70,517456.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4275863.60,3120080.70,136.63,426104.70,133.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3546185.40,136.28,,14-Oct-17,11-Oct-17,41,3876005.20,451024.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4327029.70,3307889.80,127.75,409657.00,133.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3717546.80,128.37
20-Oct-18,,42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,21-Oct-17,18-Oct-17,42,1341126.70,166634.60,0.00,0.00,0.00,0.00,0.00,0.00,996.00,0.00,1508757.30,1220457.50,132.69,154393.50,135.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,996.00,74.50,0.00,0.00,1375847.00,132.95
27-Oct-18,25-Oct-18,43,4014313.80,549373.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4563687.60,3327047.60,142.00,480785.50,138.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3807833.10,141.61,,28-Oct-17,25-Oct-17,43,4458508.30,474112.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4932620.30,3610575.90,128.12,425982.20,136.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4036558.10,129.01
3-Nov-18,31-Oct-18,44,3688905.20,437790.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4126695.90,3152925.40,139.90,389287.20,137.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3542212.60,139.63,,4-Nov-17,1-Nov-17,44,3846539.10,458813.00,283.00,0.00,0.00,0.00,0.00,0.00,498.00,0.00,4306133.10,3028666.20,127.96,375190.10,132.18,283.00,307.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,76.00,0.00,0.00,3404637.30,128.43
10-Nov-18,9-Nov-18,45,1889594.20,250255.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2139850.10,1652007.20,138.13,227097.50,137.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1879104.70,138.11,,11-Nov-17,8-Nov-17,45,3359463.90,437971.50,0.00,0.00,0.00,0.00,0.00,0.00,2196.00,0.00,3799631.40,2772954.70,131.34,359321.40,130.12,2196.00,64.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3134472.10,131.16
17-Nov-18,14-Nov-18,46,3970562.00,407128.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4377690.70,3450050.00,146.90,357786.90,143.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3807836.90,146.60,,18-Nov-17,15-Nov-17,46,3670939.90,387428.30,198.00,0.00,0.00,0.00,0.00,0.00,498.00,0.00,4059064.20,3208308.90,132.72,350535.50,138.23,198.00,371.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,83.00,0.00,0.00,3559540.40,133.27
24-Nov-18,21-Nov-18,47,3800762.80,399477.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4200240.00,3410367.80,146.95,363612.50,144.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3773980.30,146.67,,25-Nov-17,22-Nov-17,47,3802407.30,465636.00,563.00,0.00,0.00,0.00,0.00,0.00,1696.00,0.00,4270302.30,3253846.70,132.81,404364.70,139.48,563.00,330.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1696.00,71.17,0.00,0.00,3660470.40,133.55
1-Dec-18,28-Nov-18,48,3474198.00,382307.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3856505.00,3144942.80,151.07,338915.20,147.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3483858.00,150.72,,2-Dec-17,29-Nov-17,48,3728908.50,388424.50,428.00,0.00,0.00,0.00,0.00,0.00,996.00,0.00,4118757.00,3018672.10,127.77,344034.40,136.64,428.00,257.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,996.00,75.50,0.00,0.00,3364130.50,128.68
8-Dec-18,5-Dec-18,49,3702565.80,412386.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4114952.40,3240541.20,147.42,361909.80,145.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3602451.00,147.25,,9-Dec-17,6-Dec-17,49,3729702.20,393305.40,466.00,0.00,0.00,0.00,0.00,0.00,826.00,0.00,4124299.60,3136778.20,127.34,350470.80,135.33,466.00,248.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,60.00,0.00,0.00,3488213.00,128.15
15-Dec-18,12-Dec-18,50,3710777.80,405268.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4116046.40,3066475.40,147.76,330081.10,144.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3396556.50,147.45,,16-Dec-17,13-Dec-17,50,3760927.90,381414.60,198.00,0.00,0.00,0.00,0.00,0.00,498.00,0.00,4143038.50,3138775.80,128.78,341045.40,134.93,198.00,321.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,73.00,0.00,0.00,3480517.20,129.38
22-Dec-18,19-Dec-18,51,3698247.00,367025.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4065272.60,2978341.40,143.28,311004.60,142.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3289346.00,143.20,,23-Dec-17,20-Dec-17,51,3976469.60,422446.10,0.00,0.00,0.00,0.00,0.00,0.00,498.00,0.00,4399413.70,3437324.00,132.30,374200.10,137.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,85.00,0.00,0.00,3812022.10,132.78
29-Dec-18,26-Dec-18,52,3846119.40,360213.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4206333.10,3075433.00,140.56,266735.60,139.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3342168.60,140.49,,30-Dec-17,27-Dec-17,52,3993815.90,403163.60,524.00,0.00,0.00,0.00,0.00,0.00,498.00,0.00,4398001.50,3292661.20,130.30,352252.60,133.97,524.00,160.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,85.00,0.00,0.00,3645935.80,130.65
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
