,Guwahati Auctions During 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guwahati Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Sep-19,24-Sep-19,39,4679052.78,2111566.80,429691.90,8580.20,0.00,0.00,0.00,0.00,1450.60,0.00,7230342.28,3368057.28,142.35,1672677.80,163.46,232525.50,179.82,6339.20,94.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1314.70,204.29,0.00,0.00,5280914.48,150.64,,29-Sep-18,25-Sep-18,39,5509154.30,2314653.40,47407.20,1266.60,0.00,0.00,0.00,0.00,2903.00,0.00,7875384.50,3855715.90,140.49,2016246.90,160.03,29635.80,158.20,1266.60,90.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2318.70,174.30,0.00,0.00,5905183.90,147.25
5-Oct-19,30-Sep-19,40,3259618.40,1410323.00,109705.30,935.30,0.00,0.00,0.00,0.00,777.80,0.00,4781359.80,2426471.60,146.55,1194262.90,166.62,90922.70,186.65,935.30,91.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576.60,269.95,0.00,0.00,3713169.10,153.99,,6-Oct-18,3-Oct-18,40,5401098.80,2213976.35,52559.70,387.60,0.00,0.00,0.00,0.00,2310.60,0.00,7670333.05,4201142.80,142.53,1877491.45,160.87,39855.10,163.36,387.60,114.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1907.20,159.06,0.00,0.00,6120784.15,148.30
12-Oct-19,,41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,13-Oct-18,10-Oct-18,41,5024678.25,1898178.30,40381.40,1395.30,0.00,0.00,0.00,0.00,3067.50,0.00,6967700.75,3979138.20,143.02,1654203.40,162.17,23439.70,163.97,1395.30,91.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1901.70,265.01,0.00,0.00,5660078.30,148.73
19-Oct-19,15-Oct-19,42,4021992.60,1633338.80,194989.40,4214.50,0.00,0.00,0.00,0.00,689.80,0.00,5855225.10,3217819.70,145.90,1362007.80,157.97,160069.40,187.91,1225.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,503.40,353.37,0.00,0.00,4741625.30,150.80,,20-Oct-18,,42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26-Oct-19,22-Oct-19,43,4466407.90,1884711.70,303405.90,6584.80,0.00,0.00,0.00,0.00,1819.60,0.00,6662929.90,3208795.90,144.44,1468191.50,159.19,227527.60,174.56,1295.30,105.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1150.10,310.76,0.00,0.00,4906960.40,150.27,,27-Oct-18,23-Oct-18,43,5894882.00,2164564.30,40693.50,1438.80,0.00,0.00,0.00,0.00,1915.30,0.00,8103493.90,3992845.90,145.26,1754260.40,160.68,37709.50,154.99,1438.80,80.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1176.30,208.32,0.00,0.00,5787430.90,149.99
2-Nov-19,30-Oct-19,44,4935255.50,1806348.90,329241.90,2183.60,0.00,0.00,0.00,0.00,486.80,0.00,7073516.70,3340423.10,138.57,1349784.60,153.20,236421.20,184.03,555.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.70,351.20,0.00,0.00,4927374.60,144.76,,3-Nov-18,30-Oct-18,44,5235467.98,2097417.40,29159.10,1569.30,0.00,0.00,0.00,0.00,2141.60,0.00,7365755.38,3715334.20,143.90,1669589.00,157.08,25991.40,170.06,1115.70,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,977.70,277.82,0.00,0.00,5413008.00,148.10
9-Nov-19,6-Nov-19,45,3599367.00,1408143.20,212674.60,4148.50,0.00,0.00,0.00,0.00,1827.90,0.00,5226161.20,2551886.40,139.92,1100460.20,162.10,139372.30,178.47,815.30,86.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1758.10,294.97,0.00,0.00,3794292.30,147.83,,10-Nov-18,9-Nov-18,45,2075792.10,1144711.30,10396.70,0.00,0.00,0.00,0.00,0.00,1647.00,0.00,3232547.10,1637031.60,148.79,945265.30,157.24,10233.70,200.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1149.30,247.43,0.00,0.00,2593679.90,152.11
16-Nov-19,12-Nov-19,46,4034827.90,1504182.70,165188.70,5767.60,0.00,0.00,0.00,0.00,1275.90,0.00,5711242.80,2868848.30,139.52,1163807.20,156.94,122301.80,166.18,3052.10,81.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,295.60,300.54,0.00,0.00,4158305.00,145.15,,17-Nov-18,14-Nov-18,46,5819847.25,2196152.60,57490.30,1500.40,0.00,0.00,0.00,0.00,2796.00,0.00,8077786.55,4548291.05,144.52,1845140.20,154.64,52733.70,173.77,1500.40,90.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2626.80,189.07,0.00,0.00,6450292.15,147.66
23-Nov-19,19-Nov-19,47,4263476.80,1606134.20,219312.60,7393.80,0.00,0.00,0.00,0.00,2899.20,0.00,6099216.60,2864050.40,137.19,1211379.60,152.53,165452.20,169.86,2073.00,89.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2636.70,284.71,0.00,0.00,4245591.90,142.91,,24-Nov-18,20-Nov-18,47,5455769.20,1823115.60,22709.80,976.20,0.00,0.00,0.00,0.00,1574.10,0.00,7304144.90,4245147.20,143.76,1509957.40,157.18,22309.10,180.31,738.60,116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1518.20,196.72,0.00,0.00,5779670.50,147.42
30-Nov-19,26-Nov-19,48,4833775.60,1664974.10,219353.70,2410.10,0.00,0.00,0.00,0.00,2778.90,0.00,6723292.40,3214398.20,134.17,1270918.10,147.47,175022.90,159.12,1752.50,81.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2607.30,287.43,0.00,0.00,4664699.00,138.79,,1-Dec-18,27-Nov-18,48,5811763.60,2353909.20,32377.80,1764.50,0.00,0.00,0.00,0.00,2841.50,0.00,8202656.60,4451606.50,144.42,1769653.30,155.46,29079.20,186.19,1486.90,109.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2195.60,212.61,0.00,0.00,6254021.50,147.75
7-Dec-19,3-Dec-19,49,4337602.30,1297312.10,111425.60,5598.90,0.00,0.00,0.00,0.00,1405.30,0.00,5753344.20,2823553.10,136.14,988284.50,153.38,88063.40,161.07,1582.00,75.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1140.30,347.37,0.00,0.00,3902623.30,141.11,,8-Dec-18,4-Dec-18,49,4941961.10,1760778.30,24369.10,437.60,0.00,0.00,0.00,0.00,2071.10,0.00,6729617.20,3461673.00,142.12,1318986.90,147.29,19694.50,193.56,437.60,123.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1635.60,232.56,0.00,0.00,4802427.60,143.78
14-Dec-19,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,15-Dec-18,11-Dec-18,50,5456144.70,2422212.60,33223.79,1508.00,0.00,0.00,0.00,0.00,2514.70,0.00,7915603.79,3886517.10,139.30,1639596.00,143.97,26327.00,189.58,1508.00,82.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2383.60,234.48,0.00,0.00,5556331.70,140.94
21-Dec-19,11-Dec-19,50,4386053.20,1577512.10,183914.80,5621.50,0.00,0.00,0.00,0.00,1659.80,0.00,6154761.40,3099552.20,134.01,1289270.10,150.57,96580.30,158.97,2860.10,78.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1445.80,312.41,0.00,0.00,4489708.50,139.32,,22-Dec-18,18-Dec-18,51,5559747.80,2255776.00,13691.80,792.80,0.00,0.00,0.00,0.00,2062.00,0.00,7832070.40,3770106.00,135.93,1344201.30,140.11,11156.10,167.48,517.60,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1252.60,247.45,0.00,0.00,5127233.60,137.12
28-Dec-19,24-Dec-19,51,4680899.80,1466416.50,163509.90,7099.00,0.00,0.00,0.00,0.00,2463.00,0.00,6320388.20,3328564.00,131.16,1178402.40,143.17,111588.40,152.78,3742.20,72.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1188.70,299.16,0.00,0.00,4623485.70,134.74,,29-Dec-18,26-Dec-18,52,5031376.30,2388504.40,23840.90,1094.40,0.00,0.00,0.00,0.00,1529.40,0.00,7446345.40,3523151.40,132.34,1473420.70,136.32,22691.10,197.30,1094.40,105.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1193.90,185.13,0.00,0.00,5021551.50,133.81
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
