,Cochin Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cochin Auctions During 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-Oct-18,3-Oct-18,40,45725.00,717748.60,118025.20,4062.00,0.00,0.00,0.00,0.00,0.00,0.00,885560.80,43413.00,93.18,567577.80,128.17,86179.00,150.00,3716.00,97.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,700885.80,128.53,,7-Oct-17,3-Oct-17,40,39399.00,1073838.50,295543.00,11106.00,0.00,0.00,0.00,0.00,0.00,0.00,1419886.50,39399.00,79.14,777659.60,107.93,172817.00,148.41,6990.00,74.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,996865.60,113.57
13-Oct-18,9-Oct-18,41,45537.00,983663.00,172596.00,2522.00,0.00,0.00,0.00,0.00,0.00,0.00,1204318.00,34067.00,92.64,857560.40,124.49,129982.00,155.49,2522.00,96.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1024131.40,127.30,,14-Oct-17,10-Oct-17,41,42992.00,957984.50,270056.00,10546.00,0.00,0.00,0.00,0.00,0.00,0.00,1281578.50,38365.00,82.93,807008.50,111.30,180208.00,140.62,9508.00,80.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1035089.50,115.07
20-Oct-18,16-Oct-18,42,54541.00,1152541.70,222472.80,9710.00,0.00,0.00,0.00,0.00,0.00,0.00,1439265.50,43287.00,91.36,1061540.60,124.47,157949.00,148.16,7238.00,99.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1270014.60,126.14,,21-Oct-17,17-Oct-17,42,40508.00,887962.20,203616.00,10407.00,0.00,0.00,0.00,0.00,0.00,0.00,1142493.20,37314.00,82.27,731412.40,111.86,116381.00,140.33,5325.00,74.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,890432.40,114.11
27-Oct-18,23-Oct-18,43,41511.00,1185048.60,214416.60,8336.00,0.00,0.00,0.00,0.00,0.00,0.00,1449312.20,37517.00,92.15,1012340.90,122.50,164825.00,148.06,7319.00,99.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1222001.90,124.88,,28-Oct-17,24-Oct-17,43,44665.00,1000904.40,255008.00,18356.00,0.00,0.00,0.00,0.00,0.00,0.00,1318933.40,39422.00,80.73,856968.60,109.57,167035.00,136.70,12844.00,73.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1076269.60,112.29
3-Nov-18,30-Oct-18,44,42820.00,1258583.50,245869.00,11588.00,0.00,0.00,0.00,0.00,0.00,0.00,1558860.50,34618.00,93.22,1095054.60,121.75,173900.00,146.75,10200.00,100.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1313772.60,124.14,,4-Nov-17,31-Oct-17,44,38869.00,914649.70,215427.00,6773.00,0.00,0.00,0.00,0.00,0.00,0.00,1175718.70,33349.00,82.76,746639.90,110.60,146734.00,135.54,3204.00,81.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,929926.90,113.44
10-Nov-18,5-Nov-18,45,47858.00,1078347.60,252410.00,9268.00,0.00,0.00,0.00,0.00,0.00,0.00,1387883.60,42467.00,93.66,918938.70,122.32,153806.00,138.96,7386.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1122597.70,123.37,,11-Nov-17,7-Nov-17,45,41652.00,958989.70,228321.00,8078.00,0.00,0.00,0.00,0.00,0.00,0.00,1237040.70,33190.00,82.68,853039.20,110.70,157677.00,133.71,6180.00,76.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1050086.20,113.06
17-Nov-18,13-Nov-18,46,46620.00,1121266.10,240735.00,12774.00,0.00,0.00,0.00,0.00,0.00,0.00,1421395.10,43533.00,96.03,1037542.00,123.30,165952.00,140.68,11286.00,98.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1258313.00,124.43,,18-Nov-17,14-Nov-17,46,45759.00,925772.60,273747.20,11277.00,0.00,0.00,0.00,0.00,0.00,0.00,1256555.80,42407.00,83.45,843070.60,111.14,173290.40,134.78,8764.00,78.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1067532.00,113.61
24-Nov-18,21-Nov-18,47,52442.00,1003860.00,216308.00,17952.00,0.00,0.00,0.00,0.00,0.00,0.00,1290562.00,48800.00,98.62,927112.00,126.11,163415.00,142.03,13841.00,100.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1153168.00,126.89,,25-Nov-17,21-Nov-17,47,42226.00,1040681.70,250999.80,8628.00,0.00,0.00,0.00,0.00,0.00,0.00,1342535.50,33261.00,82.51,877053.70,111.88,129438.00,145.03,3477.00,73.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1043229.70,114.93
1-Dec-18,27-Nov-18,48,38312.00,800923.40,200376.00,10939.00,0.00,0.00,0.00,0.00,0.00,0.00,1050550.40,36028.00,100.46,704443.00,126.85,132009.00,143.99,9065.00,94.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,881545.00,128.00,,2-Dec-17,28-Nov-17,48,41110.00,958613.30,244437.60,13136.00,0.00,0.00,0.00,0.00,0.00,0.00,1257296.90,36443.00,78.99,823350.50,112.21,144460.00,131.51,12048.00,77.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1016301.50,113.35
8-Dec-18,4-Dec-18,49,53377.00,961007.80,209339.00,8528.00,0.00,0.00,0.00,0.00,0.00,0.00,1232251.80,45376.00,99.33,815396.80,126.46,123436.00,149.27,6748.00,100.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,990956.80,127.88,,9-Dec-17,5-Dec-17,49,56832.00,979913.90,232260.00,10747.00,0.00,0.00,0.00,0.00,0.00,0.00,1279752.90,50941.00,81.23,781617.60,111.41,160308.00,130.80,10226.00,81.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1003092.60,112.68
15-Dec-18,11-Dec-18,50,67830.00,969862.70,169527.50,9746.00,0.00,0.00,0.00,0.00,0.00,0.00,1216966.20,62580.00,98.12,865202.20,125.31,119229.50,149.42,8804.00,94.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1055815.70,126.17,,16-Dec-17,12-Dec-17,50,66725.00,1002202.90,217409.00,7245.00,0.00,0.00,0.00,0.00,0.00,0.00,1293581.90,58765.00,79.58,879931.00,111.09,152577.00,137.62,7245.00,82.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1098518.00,112.90
22-Dec-18,18-Dec-18,51,64329.00,1081454.50,212396.00,9872.00,0.00,0.00,0.00,0.00,0.00,0.00,1368051.50,53315.00,96.12,898429.80,124.73,155498.00,157.88,7642.00,95.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1114884.80,127.78,,23-Dec-17,19-Dec-17,51,59692.00,979849.80,217319.00,7916.00,0.00,0.00,0.00,0.00,0.00,0.00,1264776.80,52098.00,79.04,828361.90,112.27,136558.00,139.89,7745.00,83.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1024762.90,114.04
29-Dec-18,25-Dec-18,52,61845.33,1004108.33,197087.50,9382.00,0.00,0.00,0.00,0.00,0.00,0.00,1272423.17,53757.00,97.86,859676.27,125.50,132721.17,152.19,7731.33,96.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,30-Dec-17,,52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
