,Cochin Auctions During 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cochin Auctions During 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week ending,Date of Sale,SR. No.,Offer,,,,,,,,,,Sold,,,,,,,,,,,,,,,,,,,,,Week ending,Date of Sale,SR. No.,Offer,,,,,,,,,,Sold,,,,,,,,,,,,,,,,,,,
,,,CTC Leaf,CTC Dust,Ortho Leaf,Ortho Dust,Kangra Leaf,Darj Leaf,Darj Dust,Green Leaf,Green Dust,,CTC Leaf,,CTC Dust,,Ortho Leaf,,Ortho Dust,,Kangra Leaf,,Darj Leaf,,Darj Dust,,Green Leaf,,Green Dust,,,,,,,,CTC Leaf,CTC Dust,Ortho Leaf,Ortho Dust,Kangra Leaf,Darj Leaf,Darj Dust,Green Leaf,Green Dust,,CTC Leaf,,CTC Dust,,Ortho Leaf,,Ortho Dust,,Kangra Leaf,,Darj Leaf,,Darj Dust,,Green Leaf,,Green Dust,,,
,,,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Total Offer Kgs 2016,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Total Sold Kgs 2016,Avg Price 2016,,,,,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Total Offer Kgs 2015,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Total Sold Kgs 2015,Avg Price 2015
27-Aug-16,23-Aug-16,34,48557.00,882513.90,152811.00,13178.00,0.00,0.00,0.00,0.00,0.00,1097059.90,42452.00,89.88,807365.10,116.26,125604.00,156.59,9625.00,93.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,985046.10,120.04,,29-Aug-15,,35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3-Sep-16,30-Aug-16,35,55123.00,889652.60,181951.00,18704.00,0.00,0.00,0.00,0.00,0.00,1145430.60,50719.00,91.66,790695.70,116.40,160532.00,155.68,11269.00,92.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1013215.70,121.12,,5-Sep-15,1-Sep-15,36,72996.00,1023879.30,171510.00,16418.00,0.00,0.00,0.00,0.00,0.00,1284803.30,40057.00,67.98,771084.40,93.04,140437.00,127.82,9612.00,63.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,961190.40,96.78
10-Sep-16,6-Sep-16,36,71928.00,1076170.60,196819.00,15837.00,0.00,0.00,0.00,0.00,0.00,1360754.60,66959.00,91.89,875351.90,113.35,165845.00,158.90,13935.00,90.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1122090.90,118.51,,12-Sep-15,8-Sep-15,37,67113.00,901807.70,145921.00,17210.00,0.00,0.00,0.00,0.00,0.00,1132051.70,44402.00,67.51,750380.90,91.20,116398.00,139.10,5097.00,61.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,916277.90,95.97
17-Sep-16,,37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19-Sep-15,15-Sep-15,38,110612.00,1279932.50,260169.00,12139.00,0.00,0.00,0.00,0.00,0.00,1662852.50,70584.00,66.77,1109861.60,94.64,223793.00,131.60,3058.00,62.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1407296.60,99.05
24-Sep-16,20-Sep-16,38,84178.00,1117619.00,206777.00,19314.00,0.00,0.00,0.00,0.00,0.00,1427888.00,69498.00,93.68,827893.50,112.98,156928.00,154.99,17780.00,92.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1072099.50,117.54,,26-Sep-15,22-Sep-15,39,82823.00,1113051.80,202064.00,7625.00,0.00,0.00,0.00,0.00,0.00,1405563.80,46185.00,69.99,1056178.20,99.90,175658.00,129.10,7625.00,77.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1285646.20,102.68
1-Oct-16,27-Sep-16,39,64859.00,1071229.80,173421.00,16068.00,0.00,0.00,0.00,0.00,0.00,1325577.80,54051.00,92.70,815806.20,112.92,88301.00,150.01,9412.00,95.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,967570.20,115.00,,3-Oct-15,29-Sep-15,40,99993.00,1062971.70,197412.00,13751.00,0.00,0.00,0.00,0.00,0.00,1374127.70,60786.00,68.56,988417.70,103.01,167078.00,126.50,12388.00,73.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1228669.70,104.21
8-Oct-16,4-Oct-16,40,56285.00,1126227.60,246104.00,17406.00,0.00,0.00,0.00,0.00,0.00,1446022.60,46881.00,92.77,908890.10,111.88,164143.00,154.14,16910.00,93.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1136824.10,116.92,,10-Oct-15,6-Oct-15,41,92326.00,1057216.70,216125.50,16734.00,0.00,0.00,0.00,0.00,0.00,1382402.20,64022.00,67.80,887454.30,103.63,174753.50,120.69,6214.00,78.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1132443.80,104.10
15-Oct-16,,41,59146.00,1130577.40,202229.40,13094.00,0.00,0.00,0.00,0.00,0.00,1405046.80,45456.00,92.99,879546.10,112.66,109078.00,143.74,10614.00,90.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1044694.10,114.82,,17-Oct-15,13-Oct-15,42,86184.00,1104230.00,169683.00,23730.00,0.00,0.00,0.00,0.00,0.00,1383827.00,47373.00,71.56,1018092.20,107.42,146613.00,124.27,10100.00,81.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1222178.20,107.84
22-Oct-16,19-Oct-16,42,61084.00,999667.60,198887.00,4920.00,0.00,0.00,0.00,0.00,0.00,1264558.60,54355.00,93.57,817213.70,113.85,122884.00,144.97,3752.00,97.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,998204.70,116.51,,24-Oct-15,20-Oct-15,43,76220.00,858034.70,142721.00,7541.00,0.00,0.00,0.00,0.00,0.00,1084516.70,48705.00,71.07,782003.50,109.05,112938.00,122.92,3021.00,75.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,946667.50,108.64
29-Oct-16,25-Oct-16,43,67863.00,814151.50,196757.00,14088.00,0.00,0.00,0.00,0.00,0.00,1092859.50,65499.00,92.88,696978.70,114.73,119668.00,144.62,11874.00,92.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,894019.70,116.84,,31-Oct-15,27-Oct-15,44,72281.00,811092.20,128783.50,9183.00,0.00,0.00,0.00,0.00,0.00,1021339.70,35800.00,69.91,685526.60,103.20,102171.00,127.52,5846.00,65.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,829343.60,104.49
5-Nov-16,1-Nov-16,44,71331.00,955556.70,176317.00,7522.00,0.00,0.00,0.00,0.00,0.00,1210726.70,70130.00,95.19,810419.70,114.09,126084.00,143.00,7351.00,94.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1013984.70,116.23,,7-Nov-15,3-Nov-15,45,90198.00,988150.00,189749.00,15662.00,0.00,0.00,0.00,0.00,0.00,1283759.00,49057.00,69.06,754963.30,96.25,176136.00,122.15,11114.00,79.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,991270.30,99.32
12-Nov-16,8-Nov-16,45,39317.00,846780.00,212167.20,14154.00,0.00,0.00,0.00,0.00,0.00,1112418.20,38678.00,97.74,734134.00,115.95,161988.60,146.96,13047.00,96.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,947847.60,120.24,,14-Nov-15,9-Nov-15,46,81528.00,1017452.30,214623.00,10968.00,0.00,0.00,0.00,0.00,0.00,1324571.30,56009.00,68.89,879450.80,95.41,193696.00,122.80,10729.00,80.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1139884.80,98.62
19-Nov-16,15-Nov-16,46,44394.00,794936.40,161182.00,8736.00,0.00,0.00,0.00,0.00,0.00,1009248.40,40387.00,96.79,645267.40,112.21,116531.00,140.14,8736.00,95.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,810921.40,115.27,,21-Nov-15,17-Nov-15,47,82195.00,1110946.20,188340.00,18355.00,0.00,0.00,0.00,0.00,0.00,1399836.20,66738.00,71.36,1016643.30,96.53,176512.00,127.53,13818.00,81.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1273711.30,99.34
26-Nov-16,22-Nov-16,47,55619.00,893088.50,197233.00,9931.00,0.00,0.00,0.00,0.00,0.00,1155871.50,53351.00,96.13,762619.20,111.13,145838.00,141.28,9931.00,97.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,971739.20,114.70,,28-Nov-15,24-Nov-15,48,73080.00,963877.20,172766.00,11148.00,0.00,0.00,0.00,0.00,0.00,1220871.20,48816.00,70.01,915706.20,107.38,154662.00,129.08,8328.00,83.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1127512.20,108.56
3-Dec-16,29-Nov-16,48,56640.00,1040889.80,218168.00,16860.00,0.00,0.00,0.00,0.00,0.00,1332557.80,52465.00,96.48,858535.70,110.32,165750.00,140.35,16464.00,97.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1093214.70,114.01,,5-Dec-15,1-Dec-15,49,65748.00,823995.00,167389.00,8378.00,0.00,0.00,0.00,0.00,0.00,1065510.00,53187.00,71.89,723210.20,106.26,145027.00,133.82,6886.00,83.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,928310.20,108.43
10-Dec-16,6-Dec-16,49,54317.00,1070429.80,222695.00,9898.00,0.00,0.00,0.00,0.00,0.00,1357339.80,52833.00,97.75,931888.90,108.87,176204.00,141.56,6800.00,92.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1167725.90,113.21,,12-Dec-15,8-Dec-15,50,61257.00,950679.30,169385.00,11963.00,0.00,0.00,0.00,0.00,0.00,1193284.30,53757.00,72.46,893155.20,108.12,154110.00,132.62,10057.00,84.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1111079.20,109.58
17-Dec-16,13-Dec-16,50,57260.00,1130611.50,172918.00,16184.00,0.00,0.00,0.00,0.00,0.00,1376973.50,53217.00,100.56,1015058.80,111.24,122847.00,142.06,12658.00,97.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1203780.80,113.77,,19-Dec-15,15-Dec-15,51,71428.00,1023668.80,197879.00,10718.00,0.00,0.00,0.00,0.00,0.00,1303693.80,63844.00,74.55,931233.30,110.30,168865.00,134.24,4343.00,72.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1168285.30,111.67
24-Dec-16,20-Dec-16,51,58302.00,1096558.40,209909.00,15206.00,0.00,0.00,0.00,0.00,0.00,1379975.40,54168.00,101.29,970966.40,112.83,145993.00,143.02,14362.00,95.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1185489.40,115.81,,26-Dec-15,,52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-Dec-16,,52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,2-Jan-16,29-Dec-15,53,63383.00,1025293.40,174852.00,15405.00,0.00,0.00,0.00,0.00,0.00,1278933.40,51148.00,81.05,910368.40,110.37,144875.00,132.36,8940.00,84.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1115331.40,111.67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
